product_id,class_id,classification_evidence,source_id,verified_at
supp_0020,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (HYDROCORTISONE ACETATE;;TOCOPHEROL ACETATE;;ZINC OXIDE;;LIDOCAINE;;ALLANTOIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0021,hemorrhoid,Multi-signal rule evaluated TFDA active summary (BETAMETHASONE VALERATE;;PHENYLEPHRINE HCL;;LIDOCAINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0021,local_anesthetic,Multi-signal rule evaluated TFDA active summary (BETAMETHASONE VALERATE;;PHENYLEPHRINE HCL;;LIDOCAINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0022,hemorrhoid,Multi-signal rule evaluated TFDA active summary (ALUMINUM ACETATE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0022,local_anesthetic,Multi-signal rule evaluated TFDA active summary (ALUMINUM ACETATE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0022,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (ALUMINUM ACETATE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0023,antiseptic,Multi-signal rule evaluated TFDA active summary (META-CRESOLSULFONIC ACID (POLICRESULEN)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0024,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0025,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0026,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0027,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0028,hemorrhoid,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;CHLORHEXIDINE HCL;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0028,local_anesthetic,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;CHLORHEXIDINE HCL;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0028,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;CHLORHEXIDINE HCL;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0029,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0030,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0031,other_rectal,Multi-signal rule evaluated TFDA active summary (ASPIRIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0032,laxative,Multi-signal rule evaluated TFDA active summary (BISACODYL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0033,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0034,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0035,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0036,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0037,other_rectal,Multi-signal rule evaluated TFDA active summary (DIPROPHYLLINE;;DL-METHYLEPHEDRINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0038,antipyretic_analgesic,Multi-signal rule evaluated TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0039,laxative,Multi-signal rule evaluated TFDA active summary (GLYCERIN (eq to GLYCEROL)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0040,antifungal,Multi-signal rule evaluated TFDA active summary (ISOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0041,antifungal,Multi-signal rule evaluated TFDA active summary (NYSTATIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0042,antibacterial,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0042,antiprotozoal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0042,combination,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0043,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0044,hemorrhoid,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;ALLANTOIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0044,local_anesthetic,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;ALLANTOIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0044,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (LIDOCAINE;;HYDROCORTISONE ACETATE;;ZINC OXIDE;;ALLANTOIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0045,hemorrhoid,Multi-signal rule evaluated TFDA active summary (ALLANTOIN;;TOCOPHEROL ACETATE ALPHA DL-;;BENZOCAINE (ETHYL AMINOBENZOATE);;HYDROCORTISONE ACETATE;;ZINC OXIDE;;CHLORHEXIDINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0045,local_anesthetic,Multi-signal rule evaluated TFDA active summary (ALLANTOIN;;TOCOPHEROL ACETATE ALPHA DL-;;BENZOCAINE (ETHYL AMINOBENZOATE);;HYDROCORTISONE ACETATE;;ZINC OXIDE;;CHLORHEXIDINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0045,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (ALLANTOIN;;TOCOPHEROL ACETATE ALPHA DL-;;BENZOCAINE (ETHYL AMINOBENZOATE);;HYDROCORTISONE ACETATE;;ZINC OXIDE;;CHLORHEXIDINE HCL) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0046,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0047,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0048,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0049,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0050,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0051,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0052,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0053,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0054,hemorrhoid,Multi-signal rule evaluated TFDA active summary (TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA);;CHLORHEXIDINE HCL;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0054,local_anesthetic,Multi-signal rule evaluated TFDA active summary (TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA);;CHLORHEXIDINE HCL;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0054,anti_inflammatory_local,Multi-signal rule evaluated TFDA active summary (TOCOPHEROL ACETATE ALPHA DL-;;PREDNISOLONE ACETATE;;ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA);;CHLORHEXIDINE HCL;;LIDOCAINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0055,antibacterial,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0055,antiprotozoal,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0055,combination,Multi-signal rule evaluated TFDA active summary (METRONIDAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0056,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0057,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0058,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0059,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0060,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0061,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0062,hemorrhoid,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0062,local_anesthetic,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0063,other_rectal,Multi-signal rule evaluated TFDA active summary (MESALAZINE(MESALAMINE)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0064,antibacterial,Multi-signal rule evaluated TFDA active summary (DEQUALINIUM CHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0064,antiseptic,Multi-signal rule evaluated TFDA active summary (DEQUALINIUM CHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0064,combination,Multi-signal rule evaluated TFDA active summary (DEQUALINIUM CHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0065,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0066,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0067,hormone,Multi-signal rule evaluated TFDA active summary (PROGESTERONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0068,other_rectal,Multi-signal rule evaluated TFDA active summary (MESALAZINE(MESALAMINE)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0069,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0070,anti_inflammatory_systemic,Multi-signal rule evaluated TFDA active summary (DICLOFENAC SODIUM) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0071,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0072,antipyretic_analgesic,Multi-signal rule evaluated TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0073,other_vaginal,Multi-signal rule evaluated TFDA active summary (DEHYDROEPIANDROSTERONE SODIUM (SODIUM PRASTERONE)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0074,other_vaginal,Multi-signal rule evaluated TFDA active summary (CARBARSONE;;CHLORAMPHENICOL;;BENZETHONIUM CHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0075,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0076,other_rectal,Multi-signal rule evaluated TFDA active summary (DOMPERIDONE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0077,other_rectal,Multi-signal rule evaluated TFDA active summary (EPHEDRINE SULFATE;;DIPHENHYDRAMINE HCL;;DIPROPHYLLINE;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DIPHENHYDRAMINE HCL;;EPHEDRINE SULFATE;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DIPROPHYLLINE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0078,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0079,other_rectal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0080,antifungal,Multi-signal rule evaluated TFDA active summary (ECONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0081,other_rectal,Multi-signal rule evaluated TFDA active summary (ERYTHROMYCIN) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0082,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0083,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0084,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0085,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0086,antipyretic_analgesic,Multi-signal rule evaluated TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0087,antifungal,Multi-signal rule evaluated TFDA active summary (MICONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0088,antifungal,Multi-signal rule evaluated TFDA active summary (CLOTRIMAZOLE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0089,antipyretic_analgesic,Multi-signal rule evaluated TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0090,antifungal,Multi-signal rule evaluated TFDA active summary (ISOCONAZOLE NITRATE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0091,hemorrhoid,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0091,local_anesthetic,Multi-signal rule evaluated TFDA active summary (POLYCRESOLSULFONATE (POLICRESULEN);;CINCHOCAINE HYDROCHLORIDE) with indication only as corroboration; class is not assigned from a keyword alone.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
